,Deletion,Insertion,Pointing Game,Energy Pointing Game,Top-k Inter,Times
84,0.0939977541565895,0.8413931727409363,1.0,0.13975112,0.9866666793823242,0.5129545490017335
85,0.1186122521758079,0.7235777378082275,1.0,0.33551696,1.0,0.5065798949981399
86,0.0879929885268211,0.871385931968689,1.0,0.0687036,0.9148718118667604,0.5031255600006261
87,0.1152428239583969,0.7784309983253479,1.0,0.2640132,0.9816666841506958,0.5158772940012568
88,0.1377910673618316,0.856325089931488,0.9230769230769232,0.08610771,0.946666657924652,0.5158038010013115
89,0.0,1.0,0.0,0.0,0.0,0.2321653489998425
90,0.106097787618637,0.6034696102142334,1.0,0.3251263,1.0,0.51479468099933
91,0.0878688991069793,0.8030928373336792,1.0,0.1262396,1.0,0.5125246979987423
92,0.1795756816864013,0.7460625767707825,0.8888888888888888,0.31120124,0.9362962245941162,0.5148349869996309
93,0.1517709046602249,0.873801052570343,1.0,0.13785452,1.0,0.4828608100033307
94,0.0,1.0,0.0,0.0,0.0,0.2323404620001383
95,0.1505054086446762,0.6063562035560608,1.0,0.3125641,0.9923809766769408,0.5028414449989214
96,0.1062639728188514,0.7425010800361633,1.0,0.13369864,0.9822222590446472,0.5033564759978617
97,0.0812351927161216,0.8183785676956177,1.0,0.16911113,0.9653333425521852,0.5011323480030114
98,0.1599346697330474,0.7492709755897522,1.0,0.16714287,0.9760000109672546,0.4894061459999648
99,0.1381754130125045,0.8731744289398193,1.0,0.048803728,0.9481481909751892,0.5073434139994788
100,0.13818266987800598,0.8836451172828674,0.9411764705882353,0.11579339951276779,0.9662744998931885,1.4001630460006709
101,0.09929810464382172,0.8454335927963257,0.8,0.08200955390930176,0.9253333806991577,0.49710073599999305
102,0.1506050080060959,0.6721973419189453,1.0,0.16158564388751984,0.9333333969116211,0.5296059940010309
103,0.14546437561511993,0.693629264831543,1.0,0.36053013801574707,1.0,0.553712966000603
104,0.11574750393629074,0.7324812412261963,1.0,0.2785831391811371,1.0,0.5119499159991392
105,0.12163800746202469,0.7033987045288086,1.0,0.2462761402130127,0.9866666793823242,0.5173530130014115
106,0.18422815203666687,0.7610366940498352,1.0,0.0983353853225708,1.0,0.5105066219985019
107,0.11467184871435165,0.8498420119285583,0.9333333333333333,0.11412451416254044,0.9582222700119019,0.5197761109993735
108,0.07777191698551178,0.8288887739181519,0.9,0.051855336874723434,0.8240000009536743,0.5162605940022331
109,0.08845410495996475,0.599516749382019,1.0,0.17974916100502014,1.0,0.5119528360010008
110,0.15572699904441833,0.6420512199401855,0.8571428571428571,0.22879505157470703,0.8819047808647156,0.5579281079990324
111,0.15737687051296234,0.6980423331260681,1.0,0.2149878889322281,0.9284849166870117,0.5142524119983136
112,0.2416415959596634,0.4564797878265381,1.0,0.3568664789199829,1.0,0.5351810229985858
113,0.13784971833229065,0.7571992874145508,1.0,0.19763818383216858,0.9866666793823242,0.5073597299997346
114,0.0,1.0,0.0,0.0,0.0,0.22880625399920973
115,0.17847755551338196,0.6266875267028809,1.0,0.47263604402542114,0.9890909194946289,0.523153258000093
116,0.14070990681648254,0.7503498792648315,1.0,0.23603099584579468,0.96833336353302,0.5209213719972468
117,0.1526530236005783,0.40266361832618713,1.0,0.1546301245689392,0.9933333396911621,0.5220487219994538
118,0.1605829894542694,0.6797420382499695,0.9,0.3194168508052826,0.9279999732971191,0.507774559999234
119,0.10101605951786041,0.8071947693824768,1.0,0.20676840841770172,0.9666666984558105,0.5153736059983203
120,0.12915877997875214,0.8864731192588806,0.9285714285714286,0.09542809426784515,0.9047619700431824,0.5146905620022153
121,0.15013395249843597,0.849170982837677,0.8461538461538461,0.08086583763360977,0.8994871973991394,0.5241681159968721
122,0.11775435507297516,0.7631949186325073,1.0,0.02625412493944168,0.9733333587646484,0.5024344829980691
123,0.19255612790584564,0.6234420537948608,1.0,0.3732665181159973,1.0,0.5079172040022968
124,0.1237359344959259,0.8715342283248901,1.0,0.05160370096564293,0.9666666984558105,0.4905379420015379
125,0.11309131234884262,0.7281190752983093,0.875,0.22436127066612244,0.8199999928474426,0.5082755039984477
126,0.07672402262687683,0.6188786625862122,0.8333333333333334,0.15734677016735077,0.8822222352027893,0.5093335249985103
127,0.13179214298725128,0.8635985851287842,0.9166666666666666,0.12296455353498459,0.9377778172492981,0.5117595359988627
128,0.12092937529087067,0.7556876540184021,0.8888888888888888,0.23656244575977325,0.8459259867668152,0.5112968850007746
129,0.08916528522968292,0.832693338394165,0.7272727272727273,0.0568944588303566,0.7878788113594055,0.5126152389966592
130,0.09276460111141205,0.8724349737167358,1.0,0.089450903236866,0.9895238280296326,0.5090594600005716
131,0.13102860748767853,0.7490843534469604,0.5,0.09808903187513351,0.9733333587646484,0.5197029709997878
132,0.17850323021411896,0.6703066825866699,1.0,0.49799662828445435,1.0,0.5114501349999045
133,0.19318877160549164,0.5078089833259583,1.0,0.32373571395874023,0.9923809766769409,0.5189883059974818
